,features,CIT_ARREST encoded
1066,"(13,[0,2,7,8,10,11,12],[11.0,2.0,3.0,6.0,1.0,10.0,1.0])",0.0
1067,"(13,[0,7,8,11,12],[9.0,8.0,22.0,1.0,1.0])",0.0
1068,"[31.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,148.0,1.0,2.0,5.0,1.0]",0.0
1069,"(13,[0,7,8,10,12],[3.0,3.0,143.0,1.0,1.0])",0.0
1070,"(13,[0,2,6,7,8,9,12],[3.0,1.0,19.0,5.0,9.0,1.0,1.0])",0.0
1071,"[2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,7.0,2.0,0.0,1.0]",0.0
1072,"(13,[0,5,7,8,10,12],[2.0,1.0,1.0,515.0,6.0,1.0])",0.0
1073,"(13,[0,4,6,7,8,11,12],[10.0,1.0,190.0,2.0,33.0,7.0,1.0])",0.0
1074,"[1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,5.0,4.0,1.0,1.0]",1.0
1075,"[17.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,7.0,1.0,12.0,1.0]",1.0
1076,"[4.0,1.0,0.0,0.0,0.0,1.0,7.0,5.0,311.0,1.0,3.0,0.0,1.0]",0.0
1077,"(13,[0,5,7,8,11,12],[2.0,2.0,4.0,35.0,11.0,1.0])",0.0
1078,"(13,[0,7,8,10,12],[23.0,2.0,258.0,5.0,1.0])",0.0
1079,"(13,[0,6,10,11,12],[6.0,4.0,1.0,16.0,1.0])",0.0
1080,"(13,[0,6,7,8,11,12],[11.0,1.0,2.0,48.0,8.0,1.0])",0.0
1081,"(13,[0,2,7,8,11,12],[10.0,2.0,3.0,2.0,3.0,1.0])",0.0
1082,"(13,[0,5,9,10,11,12],[4.0,1.0,1.0,1.0,4.0,1.0])",0.0
1083,"(13,[0,2,8,12],[9.0,1.0,4.0,1.0])",0.0
1084,"[5.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,39.0,5.0,2.0,0.0,2.0]",0.0
1085,"(13,[0,2,7,8,11,12],[7.0,1.0,2.0,513.0,5.0,1.0])",0.0
1086,"[3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,6.0,1.0,7.0,1.0]",0.0
1087,"(13,[0,9,11,12],[3.0,1.0,8.0,1.0])",0.0
1088,"(13,[0,5,7,8,10,11,12],[9.0,5.0,1.0,2.0,2.0,7.0,1.0])",0.0
1089,"[3.0,1.0,0.0,12.0,1.0,1.0,0.0,5.0,12.0,0.0,0.0,0.0,2.0]",0.0
1090,"(13,[0,7,8,9,10,12],[6.0,4.0,1.0,4.0,4.0,2.0])",1.0
1091,"(13,[0,2,6,7,8,10,12],[3.0,1.0,39.0,3.0,7.0,1.0,1.0])",0.0
1092,"(13,[0,6,8,11,12],[7.0,18.0,4.0,5.0,1.0])",0.0
1093,"[10.0,0.0,4.0,10.0,0.0,0.0,43.0,5.0,345.0,8.0,3.0,0.0,1.0]",0.0
1094,"(13,[0,5,6,7,9,11,12],[3.0,2.0,9.0,2.0,10.0,2.0,1.0])",0.0
1095,"(13,[0,1,2,5,7,8,12],[2.0,1.0,1.0,1.0,1.0,2.0,1.0])",0.0
1096,"[2.0,1.0,2.0,0.0,0.0,0.0,8.0,10.0,41.0,0.0,2.0,14.0,2.0]",0.0
1097,"[17.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,63.0,1.0,3.0,0.0,1.0]",0.0
1098,"(13,[0,10,11,12],[10.0,1.0,8.0,1.0])",0.0
1099,"[1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,9.0,1.0,6.0,1.0,1.0]",0.0
1100,"(13,[0,1,2,6,7,8,12],[1.0,1.0,2.0,1.0,4.0,3.0,2.0])",0.0
1101,"[3.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,323.0,0.0,0.0,4.0,1.0]",0.0
1102,"[21.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,2.0]",0.0
1103,"(13,[0,5,7,9,10,11,12],[2.0,2.0,5.0,1.0,2.0,4.0,2.0])",0.0
1104,"(13,[0,5,7,8,12],[3.0,1.0,3.0,48.0,1.0])",0.0
1105,"(13,[0,2,5,6,10,12],[9.0,2.0,2.0,146.0,1.0,1.0])",0.0
1106,"(13,[0,2,7,8,10,11,12],[22.0,1.0,8.0,10.0,2.0,5.0,1.0])",0.0
1107,"(13,[0,6,7,8,11,12],[3.0,8.0,3.0,19.0,2.0,1.0])",0.0
1108,"(13,[0,7,8,11,12],[7.0,4.0,4.0,10.0,2.0])",0.0
1109,"(13,[0,7,8,9,11,12],[4.0,2.0,84.0,1.0,18.0,1.0])",0.0
1110,"(13,[0,7,9,10,12],[2.0,3.0,1.0,2.0,1.0])",0.0
1111,"(13,[0,5,11,12],[1.0,2.0,3.0,1.0])",0.0
1112,"[29.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,43.0,10.0,2.0,13.0,1.0]",0.0
1113,"(13,[0,5,9,10,11,12],[1.0,1.0,1.0,1.0,16.0,1.0])",0.0
1114,"(13,[0,1,6,7,8,11,12],[2.0,1.0,23.0,5.0,10.0,3.0,1.0])",0.0
1115,"(13,[0,6,7,8,10,11,12],[25.0,2.0,6.0,511.0,3.0,1.0,1.0])",0.0
1116,"(13,[0,3,6,10,11,12],[9.0,37.0,1.0,2.0,15.0,1.0])",0.0
1117,"[14.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,3.0,5.0,3.0,1.0]",0.0
1118,"[3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,3.0,0.0,1.0]",1.0
1119,"[1.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,14.0,1.0,2.0,6.0,2.0]",1.0
1120,"(13,[0,7,8,9,10,11,12],[3.0,2.0,1.0,6.0,4.0,8.0,1.0])",1.0
1121,"(13,[0,8,10,12],[4.0,3.0,4.0,1.0])",0.0
1122,"[11.0,0.0,0.0,10.0,0.0,3.0,1.0,3.0,106.0,0.0,0.0,5.0,2.0]",0.0
1123,"(13,[0,10,12],[8.0,2.0,1.0])",0.0
1124,"(13,[0,6,10,12],[10.0,73.0,1.0,1.0])",0.0
1125,"(13,[0,7,8,10,11,12],[7.0,2.0,410.0,2.0,8.0,1.0])",0.0
1126,"[22.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,4.0,0.0,1.0]",0.0
1127,"[19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,1.0,1.0,1.0]",0.0
1128,"(13,[0,2,7,8,10,11,12],[7.0,1.0,4.0,314.0,3.0,1.0,1.0])",0.0
1129,"(13,[0,6,7,8,9,12],[4.0,2.0,6.0,6.0,9.0,1.0])",0.0
1130,"[11.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,3.0,1.0,1.0]",1.0
1131,"[11.0,1.0,2.0,0.0,0.0,0.0,118.0,3.0,6.0,1.0,1.0,7.0,1.0]",0.0
1132,"(13,[0,5,7,8,9,11,12],[3.0,2.0,5.0,2.0,1.0,5.0,2.0])",0.0
1133,"[8.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,1.0,6.0,1.0,1.0]",0.0
1134,"(13,[0,10,12],[7.0,1.0,2.0])",1.0
1135,"(13,[0,6,7,8,11,12],[7.0,1.0,3.0,2.0,5.0,1.0])",0.0
1136,"[4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,16.0,1.0]",0.0
1137,"(13,[0,5,7,8,11,12],[3.0,2.0,4.0,35.0,9.0,1.0])",0.0
1138,"[16.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,63.0,1.0,3.0,3.0,1.0]",0.0
1139,"[13.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,7.0,0.0,0.0,5.0,1.0]",0.0
1140,"(13,[0,5,8,12],[3.0,2.0,15.0,2.0])",0.0
1141,"[26.0,0.0,2.0,0.0,0.0,2.0,8.0,5.0,2.0,1.0,1.0,14.0,2.0]",0.0
1142,"(13,[0,5,7,8,10,12],[27.0,2.0,5.0,2.0,1.0,2.0])",0.0
1143,"(13,[0,7,8,9,10,12],[9.0,4.0,1.0,4.0,4.0,1.0])",1.0
1144,"(13,[0,2,7,8,10,11,12],[2.0,1.0,2.0,225.0,4.0,1.0,1.0])",0.0
1145,"(13,[0,5,7,8,10,11,12],[1.0,1.0,2.0,129.0,4.0,8.0,1.0])",0.0
1146,"[18.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,31.0,4.0,0.0,19.0,1.0]",0.0
1147,"(13,[0,5,7,8,9,11,12],[1.0,2.0,5.0,19.0,1.0,2.0,1.0])",0.0
1148,"[7.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,2.0,0.0,1.0]",1.0
1149,"(13,[0,2,7,8,10,11,12],[2.0,2.0,5.0,12.0,2.0,5.0,1.0])",0.0
1150,"(13,[0,2,5,6,7,8,12],[4.0,1.0,1.0,12.0,3.0,2.0,1.0])",0.0
1151,"[19.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,2.0]",0.0
1152,"(13,[0,3,7,8,11,12],[31.0,1.0,2.0,165.0,2.0,1.0])",0.0
1153,"(13,[0,7,8,9,10,12],[10.0,1.0,3.0,2.0,1.0,1.0])",0.0
1154,"(13,[0,2,7,8,11,12],[9.0,1.0,1.0,32.0,6.0,1.0])",0.0
1155,"(13,[0,7,8,9,12],[26.0,3.0,64.0,1.0,1.0])",0.0
1156,"(13,[0,5,6,10,11,12],[1.0,2.0,174.0,1.0,7.0,1.0])",0.0
1157,"(13,[0,5,7,8,10,11,12],[7.0,1.0,5.0,278.0,2.0,6.0,1.0])",0.0
1158,"(13,[0,7,8,9,12],[10.0,2.0,3.0,2.0,1.0])",0.0
1159,"(13,[0,5,7,8,10,11,12],[27.0,1.0,4.0,9.0,6.0,20.0,1.0])",0.0
1160,"[3.0,0.0,1.0,0.0,0.0,1.0,147.0,6.0,12.0,0.0,1.0,3.0,1.0]",0.0
1161,"[7.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,400.0,2.0,0.0,7.0,1.0]",0.0
1162,"(13,[0,9,10,11,12],[1.0,3.0,1.0,4.0,2.0])",0.0
1163,"(13,[0,7,8,9,12],[8.0,3.0,6.0,1.0,1.0])",0.0
1164,"(13,[0,7,8,10,11,12],[16.0,2.0,368.0,3.0,15.0,1.0])",0.0
1165,"[6.0,0.0,0.0,26.0,1.0,0.0,11.0,5.0,44.0,1.0,0.0,0.0,1.0]",0.0
1166,"(13,[0,5,6,7,8,11,12],[30.0,2.0,1.0,2.0,11.0,1.0,1.0])",0.0
1167,"(13,[0,1,8,9,10,11,12],[1.0,1.0,4.0,1.0,2.0,7.0,1.0])",0.0
1168,"[8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,2.0,6.0,1.0]",0.0
1169,"[3.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,1.0,7.0,1.0]",1.0
1170,"[1.0,1.0,1.0,0.0,0.0,0.0,92.0,2.0,1.0,5.0,4.0,1.0,2.0]",1.0
1171,"[19.0,0.0,1.0,0.0,0.0,6.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0]",0.0
1172,"(13,[0,7,8,9,10,11,12],[1.0,4.0,9.0,1.0,4.0,1.0,1.0])",1.0
1173,"[7.0,0.0,0.0,9.0,0.0,2.0,1.0,1.0,5.0,0.0,0.0,13.0,1.0]",0.0
1174,"[21.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,180.0,1.0,2.0,5.0,1.0]",0.0
1175,"(13,[0,8,9,11,12],[25.0,4.0,1.0,5.0,1.0])",0.0
1176,"[2.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,172.0,1.0,2.0,7.0,1.0]",0.0
1177,"[1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0]",1.0
1178,"(13,[0,5,7,8,9,11,12],[1.0,1.0,5.0,523.0,2.0,4.0,1.0])",0.0
1179,"[4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,231.0,10.0,0.0,7.0,1.0]",0.0
1180,"(13,[0,2,5,7,8,12],[2.0,1.0,2.0,2.0,307.0,1.0])",0.0
1181,"[3.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,14.0,12.0,6.0,3.0,1.0]",0.0
1182,"(13,[0,2,7,8,11,12],[3.0,1.0,8.0,75.0,3.0,2.0])",0.0
1183,"(13,[0,10,12],[18.0,1.0,1.0])",0.0
1184,"(13,[0,2,7,8,11,12],[2.0,1.0,4.0,543.0,10.0,1.0])",0.0
1185,"[9.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,5.0,1.0,1.0]",0.0
1186,"(13,[0,1,7,8,12],[13.0,1.0,3.0,2.0,1.0])",0.0
1187,"(13,[0,1,7,8,9,11,12],[31.0,1.0,4.0,4.0,1.0,2.0,1.0])",0.0
1188,"(13,[0,7,8,9,10,11,12],[25.0,4.0,9.0,1.0,3.0,8.0,2.0])",0.0
1189,"(13,[0,6,7,8,11,12],[8.0,1.0,10.0,4.0,5.0,1.0])",0.0
1190,"(13,[0,7,8,9,10,11,12],[25.0,4.0,170.0,1.0,3.0,17.0,1.0])",0.0
1191,"(13,[0,5,7,8,11,12],[2.0,1.0,4.0,233.0,8.0,1.0])",1.0
1192,"[1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,2.0,4.0,1.0]",0.0
1193,"(13,[0,3,9,10,11,12],[4.0,1.0,1.0,1.0,5.0,1.0])",0.0
1194,"[1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0]",0.0
1195,"(13,[0,2,7,8,10,11,12],[10.0,1.0,9.0,3.0,4.0,1.0,1.0])",0.0
1196,"[16.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,6.0,1.0]",0.0
1197,"(13,[0,7,8,11,12],[5.0,7.0,33.0,1.0,1.0])",0.0
1198,"(13,[0,3,7,8,11,12],[7.0,8.0,4.0,69.0,2.0,1.0])",0.0
1199,"(13,[0,7,8,9,10,11,12],[6.0,3.0,1.0,2.0,1.0,8.0,1.0])",1.0
1200,"[2.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,16.0,1.0,2.0,17.0,1.0]",0.0
1201,"(13,[0,7,8,9,10,12],[10.0,2.0,108.0,2.0,2.0,2.0])",0.0
1202,"[4.0,1.0,0.0,5.0,0.0,1.0,35.0,1.0,132.0,1.0,2.0,2.0,1.0]",0.0
1203,"(13,[0,7,8,12],[3.0,1.0,53.0,1.0])",1.0
1204,"(13,[0,7,8,10,12],[6.0,3.0,4.0,2.0,1.0])",0.0
1205,"(13,[0,10,11,12],[10.0,1.0,11.0,1.0])",0.0
1206,"(13,[0,1,6,7,8,11,12],[10.0,1.0,1.0,5.0,424.0,23.0,2.0])",0.0
1207,"(13,[0,7,8,9,10,11,12],[8.0,2.0,3.0,3.0,4.0,1.0,1.0])",0.0
1208,"(13,[0,5,8,9,12],[4.0,2.0,15.0,2.0,2.0])",0.0
1209,"(13,[0,8,9,12],[2.0,15.0,1.0,2.0])",0.0
1210,"(13,[0,1,7,8,11,12],[3.0,1.0,7.0,109.0,1.0,1.0])",0.0
1211,"(13,[0,7,8,9,10,11,12],[3.0,7.0,16.0,11.0,7.0,10.0,1.0])",0.0
1212,"(13,[0,5,7,8,10,11,12],[6.0,1.0,4.0,52.0,5.0,10.0,1.0])",0.0
1213,"[12.0,0.0,1.0,0.0,0.0,2.0,161.0,0.0,0.0,1.0,1.0,12.0,1.0]",0.0
1214,"(13,[0,3,7,8,12],[4.0,55.0,8.0,360.0,1.0])",0.0
1215,"(13,[0,7,8,9,10,11,12],[4.0,4.0,1.0,1.0,4.0,1.0,1.0])",1.0
1216,"[2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,5.0,0.0,1.0]",0.0
1217,"(13,[0,7,8,9,10,11,12],[1.0,5.0,149.0,1.0,6.0,4.0,1.0])",0.0
1218,"(13,[0,2,8,10,11,12],[4.0,1.0,12.0,5.0,6.0,2.0])",0.0
1219,"(13,[0,6,7,8,9,10,12],[8.0,3.0,6.0,370.0,1.0,2.0,1.0])",0.0
1220,"[9.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,75.0,1.0,2.0,20.0,1.0]",0.0
1221,"[9.0,0.0,2.0,0.0,0.0,0.0,45.0,1.0,30.0,1.0,6.0,0.0,1.0]",0.0
1222,"[1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0]",1.0
1223,"(13,[0,6,7,8,11,12],[3.0,1.0,6.0,60.0,9.0,1.0])",0.0
1224,"(13,[0,5,7,8,9,11,12],[9.0,2.0,4.0,6.0,1.0,3.0,1.0])",0.0
1225,"(13,[0,7,8,9,10,11,12],[1.0,3.0,1.0,2.0,1.0,2.0,1.0])",1.0
1226,"[9.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,68.0,4.0,8.0,1.0,1.0]",0.0
1227,"(13,[0,2,5,7,8,11,12],[8.0,1.0,2.0,1.0,12.0,2.0,1.0])",0.0
1228,"[16.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,5.0,2.0,11.0,1.0]",0.0
1229,"(13,[0,7,8,10,11,12],[2.0,2.0,3.0,1.0,12.0,1.0])",0.0
1230,"(13,[0,2,7,8,11,12],[2.0,1.0,1.0,21.0,12.0,1.0])",0.0
1231,"[3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,3.0,1.0,1.0]",1.0
1232,"(13,[0,7,8,11,12],[2.0,1.0,42.0,5.0,1.0])",0.0
1233,"(13,[0,5,8,11,12],[9.0,2.0,444.0,7.0,1.0])",0.0
1234,"[9.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,5.0,8.0,1.0]",1.0
1235,"(13,[0,5,8,10,12],[11.0,2.0,442.0,2.0,1.0])",0.0
1236,"[1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0]",0.0
1237,"[7.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,64.0,3.0,1.0,5.0,1.0]",0.0
1238,"[10.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,23.0,4.0,6.0,8.0,1.0]",0.0
1239,"(13,[0,5,7,8,10,11,12],[2.0,2.0,3.0,498.0,4.0,1.0,1.0])",0.0
1240,"(13,[0,7,8,9,10,12],[9.0,4.0,401.0,8.0,2.0,1.0])",0.0
1241,"[12.0,0.0,0.0,64.0,0.0,0.0,0.0,7.0,216.0,2.0,2.0,13.0,1.0]",0.0
1242,"(13,[0,2,7,8,12],[9.0,4.0,4.0,3.0,1.0])",0.0
1243,"[2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,358.0,3.0,0.0,3.0,1.0]",0.0
1244,"(13,[0,2,7,8,9,12],[7.0,2.0,2.0,117.0,3.0,2.0])",0.0
1245,"[6.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,22.0,2.0,8.0,0.0,1.0]",0.0
1246,"(13,[0,5,7,8,12],[6.0,1.0,7.0,533.0,1.0])",0.0
1247,"(13,[0,7,8,11,12],[2.0,2.0,483.0,10.0,1.0])",0.0
1248,"(13,[0,12],[16.0,1.0])",0.0
1249,"(13,[0,8,9,10,11,12],[7.0,1.0,6.0,2.0,2.0,2.0])",1.0
1250,"(13,[0,6,7,8,9,10,12],[2.0,4.0,3.0,1.0,1.0,1.0,1.0])",1.0
1251,"(13,[0,5,7,8,9,11,12],[10.0,1.0,2.0,47.0,2.0,1.0,1.0])",0.0
1252,"[10.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,267.0,0.0,2.0,6.0,1.0]",0.0
1253,"(13,[0,5,7,8,11,12],[9.0,1.0,2.0,214.0,3.0,1.0])",0.0
1254,"(13,[0,1,2,8,10,11,12],[2.0,1.0,2.0,436.0,2.0,8.0,1.0])",0.0
1255,"(13,[0,7,8,9,10,11,12],[26.0,4.0,1.0,7.0,4.0,1.0,1.0])",1.0
1256,"(13,[0,5,7,8,12],[6.0,1.0,5.0,349.0,1.0])",0.0
1257,"(13,[0,2,6,7,8,11,12],[25.0,1.0,4.0,2.0,173.0,5.0,2.0])",0.0
1258,"(13,[0,7,8,9,11,12],[23.0,2.0,36.0,9.0,3.0,1.0])",0.0
1259,"[8.0,1.0,2.0,30.0,1.0,1.0,90.0,5.0,39.0,0.0,1.0,13.0,2.0]",0.0
1260,"[1.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,218.0,12.0,3.0,4.0,1.0]",1.0
1261,"(13,[0,6,9,10,11,12],[8.0,1.0,1.0,1.0,2.0,1.0])",0.0
1262,"(13,[0,5,7,8,11,12],[6.0,1.0,1.0,2.0,2.0,1.0])",0.0
1263,"(13,[0,5,7,8,11,12],[10.0,1.0,1.0,2.0,9.0,1.0])",0.0
1264,"(13,[0,7,8,10,11,12],[10.0,7.0,4.0,8.0,7.0,1.0])",0.0
1265,"(13,[0,1,2,6,9,10,12],[3.0,1.0,1.0,2.0,1.0,1.0,1.0])",0.0
1266,"(13,[0,6,7,8,12],[4.0,2.0,2.0,16.0,1.0])",0.0
1267,"(13,[0,7,8,11,12],[9.0,8.0,3.0,1.0,1.0])",0.0
1268,"[15.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0]",1.0
1269,"[12.0,0.0,0.0,74.0,0.0,1.0,55.0,3.0,38.0,1.0,2.0,7.0,1.0]",0.0
1270,"[1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,1.0]",1.0
1271,"(13,[0,1,2,7,8,11,12],[1.0,1.0,1.0,4.0,13.0,1.0,1.0])",0.0
1272,"(13,[0,5,7,8,9,10,12],[3.0,1.0,9.0,25.0,3.0,4.0,1.0])",0.0
1273,"(13,[0,1,7,8,9,12],[6.0,1.0,2.0,113.0,3.0,2.0])",1.0
1274,"(13,[0,7,8,9,10,11,12],[26.0,4.0,8.0,5.0,4.0,1.0,2.0])",0.0
1275,"(13,[0,7,8,9,10,11,12],[4.0,11.0,1.0,4.0,1.0,1.0,1.0])",1.0
1276,"[9.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0]",1.0
1277,"(13,[0,7,8,9,10,12],[4.0,4.0,1.0,1.0,5.0,1.0])",1.0
1278,"(13,[0,2,7,8,9,11,12],[7.0,2.0,4.0,85.0,5.0,1.0,1.0])",0.0
1279,"[7.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,146.0,11.0,7.0,0.0,2.0]",0.0
1280,"(13,[0,6,7,8,10,11,12],[26.0,1.0,5.0,7.0,2.0,4.0,1.0])",0.0
1281,"[20.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,32.0,1.0,4.0,1.0,1.0]",0.0
1282,"(13,[0,7,8,9,10,12],[4.0,11.0,240.0,5.0,3.0,1.0])",0.0
1283,"(13,[0,3,7,8,10,11,12],[9.0,8.0,5.0,5.0,2.0,6.0,1.0])",0.0
1284,"(13,[0,7,8,9,10,11,12],[3.0,4.0,8.0,4.0,4.0,1.0,1.0])",0.0
1285,"[17.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,63.0,1.0,3.0,3.0,1.0]",0.0
1286,"(13,[0,5,8,9,10,11,12],[3.0,2.0,1.0,1.0,5.0,1.0,1.0])",1.0
1287,"[3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,327.0,1.0,1.0,1.0,1.0]",0.0
1288,"[8.0,0.0,0.0,48.0,1.0,1.0,0.0,10.0,37.0,0.0,2.0,9.0,1.0]",0.0
1289,"(13,[0,1,2,7,8,11,12],[4.0,1.0,5.0,5.0,2.0,3.0,2.0])",0.0
1290,"(13,[0,5,6,7,8,9,12],[7.0,2.0,12.0,3.0,246.0,2.0,2.0])",0.0
1291,"(13,[0,6,7,8,9,12],[7.0,2.0,6.0,333.0,1.0,1.0])",0.0
1292,"(13,[0,2,7,8,11,12],[26.0,2.0,4.0,6.0,1.0,1.0])",0.0
1293,"[18.0,0.0,1.0,7.0,0.0,3.0,13.0,3.0,46.0,4.0,0.0,2.0,2.0]",0.0
1294,"(13,[0,2,5,7,11,12],[24.0,1.0,1.0,4.0,10.0,1.0])",0.0
1295,"[10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,5.0,1.0]",1.0
1296,"[4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,2.0,14.0,1.0]",0.0
1297,"(13,[0,2,6,7,10,12],[6.0,2.0,169.0,5.0,1.0,1.0])",0.0
1298,"(13,[0,2,7,8,10,11,12],[10.0,1.0,9.0,425.0,4.0,1.0,1.0])",0.0
1299,"[4.0,0.0,1.0,0.0,0.0,0.0,28.0,6.0,62.0,1.0,5.0,4.0,1.0]",0.0
1300,"[3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,1.0]",1.0
1301,"(13,[0,5,7,8,11,12],[9.0,2.0,5.0,23.0,3.0,1.0])",0.0
1302,"[3.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,1.0,8.0,3.0,0.0,1.0]",1.0
1303,"(13,[0,7,8,11,12],[7.0,1.0,3.0,2.0,1.0])",0.0
1304,"(13,[0,2,5,11,12],[7.0,2.0,2.0,4.0,1.0])",0.0
1305,"(13,[0,7,8,9,10,12],[3.0,4.0,1.0,4.0,4.0,1.0])",1.0
1306,"(13,[0,5,7,8,10,11,12],[27.0,1.0,5.0,546.0,2.0,6.0,1.0])",0.0
1307,"(13,[0,7,8,9,10,12],[7.0,10.0,1.0,1.0,3.0,1.0])",1.0
1308,"(13,[0,2,7,8,10,11,12],[4.0,2.0,7.0,2.0,4.0,1.0,1.0])",0.0
1309,"(13,[0,2,5,7,9,11,12],[3.0,3.0,2.0,1.0,1.0,4.0,2.0])",0.0
1310,"(13,[0,3,7,8,9,12],[7.0,1.0,2.0,20.0,6.0,1.0])",0.0
1311,"[7.0,0.0,0.0,3.0,0.0,1.0,57.0,3.0,168.0,0.0,0.0,10.0,1.0]",0.0
1312,"(13,[0,2,7,8,10,11,12],[10.0,1.0,4.0,189.0,4.0,1.0,1.0])",0.0
1313,"[11.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,2.0,4.0,1.0,1.0]",1.0
1314,"(13,[0,2,12],[2.0,1.0,2.0])",0.0
1315,"(13,[0,2,6,7,10,11,12],[4.0,1.0,104.0,3.0,1.0,6.0,1.0])",0.0
1316,"[15.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,32.0,1.0,3.0,0.0,1.0]",0.0
1317,"(13,[0,7,8,11,12],[20.0,6.0,192.0,9.0,2.0])",0.0
1318,"(13,[0,2,7,8,10,12],[20.0,1.0,4.0,1.0,11.0,2.0])",1.0
1319,"(13,[0,3,11,12],[3.0,1.0,16.0,1.0])",1.0
1320,"[2.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,416.0,1.0,0.0,0.0,1.0]",0.0
1321,"(13,[0,2,5,9,10,11,12],[4.0,1.0,1.0,1.0,1.0,4.0,1.0])",0.0
1322,"(13,[0,1,2,7,8,10,12],[3.0,1.0,3.0,5.0,432.0,2.0,2.0])",0.0
1323,"(13,[0,6,7,8,12],[3.0,3.0,4.0,128.0,1.0])",0.0
